user_id,douban_book_id,rating,time
1822,4213981,5,2011-06-07
1822,3135725,5,2011-06-02
1822,1424741,4,2011-03-22
1822,2284090,4,2011-03-14
1822,3316438,4,2011-03-12
1822,5275385,5,2011-01-03
1822,1064828,5,2011-01-02
1822,2161892,5,2010-12-19
1822,1863930,4,2010-11-28
1822,3373490,4,2010-10-08
1822,3091349,4,2010-08-12
1822,2568067,4,2010-08-10
1822,4583113,4,2010-08-01
1822,3571554,4,2010-07-29
1822,3815131,4,2010-07-27
1822,1858568,4,2010-07-16
1822,4732153,4,2010-06-19
1822,4124727,5,2010-05-30
1822,3813669,5,2010-05-16
1822,2070844,5,2010-05-12
1822,3168469,4,2010-05-10
1822,2267630,3,2010-05-05
1822,4010969,5,2010-04-17
1822,4215171,3,2010-04-15
1822,4105422,3,2010-04-12
1822,4105446,5,2010-04-11
1822,1006881,4,2010-04-08
1822,1062343,4,2010-04-08
1822,4087914,3,2010-03-13
1822,3908032,3,2010-03-11
1822,2359003,4,2010-02-25
1822,3995526,5,2010-02-19
1822,3662594,5,2010-01-12
1822,1041482,5,2010-01-02
1822,3246904,4,2009-12-13
1822,1227535,3,2009-12-11
1822,3769738,4,2009-12-06
1822,1079509,4,2009-11-22
1822,3616310,4,2009-11-10
1822,1017149,5,2009-10-29
1822,1014561,4,2009-10-28
1822,1002299,4,2009-08-23
1822,1017415,5,2009-08-23
1822,1014370,1,2009-03-27
1822,1046265,5,2009-01-05
1822,1040771,5,2009-01-05
1822,1084973,5,2009-01-05
1792,27156843,4,2018-04-20
1792,10508059,3,2017-01-11
1792,25716611,4,2016-12-21
1792,10763466,3,2016-08-18
1792,20425433,4,2015-09-24
1792,10518843,4,2014-06-25
1792,6880158,4,2014-06-20
1792,3633461,4,2014-02-05
1792,20424572,4,2014-01-15
1792,1132974,3,2013-07-29
1792,3879301,2,2013-05-30
1792,3112726,4,2013-05-09
1792,4922499,3,2013-04-07
1792,5983379,2,2013-02-24
1792,1855364,5,2013-01-21
1792,2209098,2,2012-08-19
1792,3902734,4,2012-07-10
1792,10566471,3,2012-05-22
1792,10518072,3,2012-05-04
1792,3199440,5,2012-03-31
1792,1005897,3,2012-03-28
1792,3865987,2,2012-03-24
1792,6148187,4,2012-03-02
1792,4086927,4,2012-02-21
1792,6265745,5,2012-02-18
1792,4010969,4,2011-11-06
1792,2567698,3,2011-11-01
1792,6444274,3,2011-10-19
1792,6795881,4,2011-10-18
1792,3608352,5,2011-09-04
1792,3348024,4,2011-09-01
1792,1288947,3,2011-08-04
1792,4782503,4,2011-07-05
1792,1424665,4,2011-04-18
1792,4191615,4,2010-08-16
1792,1066757,5,2010-03-04
1792,1028409,5,2010-01-14
1792,1023045,5,2009-10-13
1792,1071821,3,2009-08-04
1792,1040771,3,2009-08-03
1792,3161923,3,2009-05-18
1792,3239824,3,2009-04-27
1792,1703544,3,2009-03-31
1792,1401425,4,2009-03-30
1792,1947611,5,2009-03-06
1792,1468904,4,2009-03-01
1792,3102907,4,2009-02-13
1792,1022920,5,2009-01-19
1792,1000136,5,2008-08-30
1792,1016806,4,2008-08-01
1792,1907830,4,2008-04-05
1947,3636385,5,2018-05-20
1947,27614523,3,2018-03-18
1947,1230451,5,2017-08-11
1947,26308014,3,2016-07-09
1947,26281154,3,2016-02-28
1947,26582822,4,2016-02-28
1947,3787127,3,2015-09-01
1947,26415165,2,2015-08-10
1947,24529235,5,2015-07-27
1947,2348372,4,2015-02-16
1947,24744668,3,2014-12-21
1947,10945606,2,2012-12-07
1947,5363767,4,2011-11-07
1947,3000997,2,2009-03-17
1947,1291809,4,2008-08-05
1947,1827702,4,2007-01-15
1947,1427788,2,2006-09-21
1947,1843486,4,2006-08-15
1947,1330096,4,2006-07-10
1947,1364773,4,2006-02-05
1947,1389960,5,2006-02-05
1947,1017143,5,2006-02-05
1947,1201821,3,2006-02-05
1947,1012032,4,2006-02-05
1947,1039752,3,2006-02-05
1947,1046265,3,2006-02-05
499,30212516,4,2018-08-23
499,1054279,5,2015-04-15
499,3401168,5,2014-12-08
499,2993974,5,2014-12-08
499,3191308,5,2014-12-08
499,1442308,5,2014-09-06
499,5363767,5,2011-02-01
499,1791383,5,2009-12-31
1056,10564071,5,2018-08-08
1056,28171580,4,2018-07-30
1056,2056749,5,2018-07-10
1056,5395157,5,2017-12-31
1056,26579518,3,2017-12-11
1056,24371549,4,2017-11-22
1056,26461138,4,2017-11-05
1056,26210607,4,2017-10-13
1056,3266609,4,2017-10-13
1056,1192090,4,2017-10-13
1056,5363767,5,2017-10-13
1056,3066477,5,2017-10-13
1056,2567698,4,2017-10-13
1056,27044089,5,2017-09-30
1056,1084336,5,2017-08-01
1056,2228784,5,2017-07-23
1056,6534712,2,2017-07-23
1056,25731397,3,2017-07-17
1056,4582465,4,2017-04-22
1056,6880158,5,2017-04-11
1390,1130388,5,2018-05-31
1390,26871656,4,2016-11-02
1390,3523041,4,2011-10-13
1730,26759579,5,2018-07-30
1730,26671805,5,2018-07-30
1730,30190510,3,2018-07-28
1730,27624390,5,2018-07-27
1730,4152763,4,2018-07-26
1730,30190511,3,2018-07-21
1730,25884890,5,2018-07-19
1730,3801097,3,2018-07-17
1730,26923390,3,2018-07-12
1730,27109948,2,2018-07-11
1730,27200982,4,2018-07-09
1730,26985352,5,2018-07-08
1730,27020856,4,2018-07-05
1730,26638267,4,2018-06-16
1730,26771718,4,2018-04-21
1730,26771724,3,2018-03-18
1730,26771723,4,2018-02-12
1730,25897073,4,2018-01-25
1730,21371175,4,2018-01-02
1730,6538430,5,2017-08-09
1730,26890026,4,2017-07-14
1730,26771720,4,2017-06-19
1730,2222551,5,2017-06-16
1730,26793349,4,2017-06-16
1730,26771721,5,2017-05-20
1730,10561209,5,2017-04-07
1730,25841855,4,2016-12-28
1730,25788727,5,2016-12-23
1730,26771722,3,2016-09-14
1730,11501902,5,2016-08-17
1730,10740776,4,2016-07-20
1730,26771717,4,2016-07-19
1730,10740772,4,2016-07-11
1730,4277347,4,2016-06-27
1730,11528304,4,2016-06-27
1730,6719724,4,2016-06-26
1730,26253242,4,2016-06-24
1730,26373943,5,2016-06-22
1730,3347997,3,2016-06-21
1730,26628959,3,2016-01-13
1730,26369210,4,2016-01-13
1730,6746289,4,2015-07-26
1730,26298572,3,2015-06-10
1730,26313206,4,2015-06-05
1730,25862578,4,2015-05-24
1730,1083762,4,2015-05-22
1730,4242172,2,2015-05-19
1730,10456813,4,2015-04-19
1730,10794265,5,2015-04-08
1730,3833031,3,2015-04-03
1730,1055184,3,2015-03-30
1730,3649782,4,2015-03-29
1730,4117922,4,2015-03-28
1730,5350303,4,2015-03-28
1730,4152754,3,2015-02-08
1730,3211779,4,2015-02-08
1730,1461903,3,2015-02-08
1730,4025921,5,2015-02-08
2124,19965972,4,2013-12-01
2124,24753751,4,2013-11-28
2124,11612936,3,2013-11-19
2124,23197834,3,2013-11-02
2124,10522856,5,2013-10-24
2124,5320866,4,2013-05-25
2124,1080309,4,2013-02-23
2124,2791877,4,2013-02-18
2124,4884218,5,2012-06-28
2124,5363767,4,2012-06-02
2124,4242172,5,2011-12-17
2124,5264779,4,2011-11-25
2124,5502946,4,2011-11-25
2124,5293030,3,2011-11-25
2124,4885241,3,2011-11-25
2124,4742918,3,2011-11-25
2124,4246151,4,2011-07-05
2124,4780102,4,2011-05-02
2124,3793884,3,2011-05-02
204,3518332,4,2018-07-29
204,30155726,1,2018-05-19
204,1400705,5,2018-05-17
204,30142312,1,2018-05-15
204,1433377,5,2018-05-10
204,2567698,5,2018-05-08
204,1005521,5,2018-04-19
204,1915958,5,2017-08-17
204,3227478,5,2017-08-14
2058,30191451,5,2018-05-06
2058,3646172,5,2017-07-16
2058,5408858,5,2016-05-29
2058,25862578,5,2015-08-09
2058,24540864,3,2013-07-04
2058,10569855,3,2013-05-31
2058,3259440,5,2013-05-12
2058,20427187,5,2013-02-14
2058,4169424,4,2012-11-25
2058,10439064,5,2012-04-20
2058,2209098,4,2012-04-14
2058,6829323,3,2012-02-19
2058,5289756,4,2011-09-20
2058,3698398,5,2011-08-17
94,7060185,5,2018-05-14
94,10521376,2,2018-05-01
94,1793132,3,2018-04-12
94,27614904,5,2018-04-11
94,27047151,4,2018-04-10
94,1047851,5,2018-04-06
94,3111928,3,2018-04-04
94,6088153,4,2018-03-31
94,3010130,3,2018-03-26
94,1040924,3,2018-03-25
94,1878708,4,2018-03-15
94,27143188,4,2018-01-31
94,26288879,4,2018-01-11
94,20516997,2,2017-11-16
94,1151873,5,2017-11-04
94,26874446,5,2017-10-30
94,27074861,2,2017-10-24
94,1883992,5,2017-10-23
94,25918436,4,2017-10-21
94,3131626,5,2017-10-18
94,2035162,5,2017-10-14
94,1431762,3,2017-09-25
94,10757938,5,2017-08-23
94,1143694,4,2017-08-10
94,1038476,4,2017-08-08
94,25862578,3,2017-08-05
94,1008145,5,2017-07-24
94,26969002,3,2017-07-10
94,1223612,5,2017-03-06
94,25841162,3,2017-02-25
139,6803346,5,2017-12-10
139,3300145,4,2017-04-08
504,19950139,4,2015-10-05
504,3218402,4,2011-05-25
504,3123939,4,2011-05-25
504,4189446,4,2011-01-03
504,3347997,3,2010-12-21
504,4224227,3,2010-11-27
504,1277981,5,2010-11-20
504,3009821,4,2010-11-10
504,4886239,2,2010-11-05
504,3359739,3,2010-10-21
504,4238754,3,2010-10-21
504,1007305,5,2010-08-07
504,1762096,5,2010-07-02
504,3259440,4,2010-07-02
504,4703557,3,2010-05-04
504,3532304,3,2010-05-04
504,1135537,5,2010-04-09
504,1255625,4,2010-04-09
504,1044547,4,2010-04-09
504,1002299,4,2010-04-09
504,3879301,4,2010-04-07
504,1461903,3,2010-04-07
504,2382087,1,2010-04-07
504,2382094,2,2010-04-07
504,2062202,3,2010-04-07
504,2028070,4,2010-04-07
504,2009825,3,2010-04-07
504,1255624,3,2010-03-02
504,2135529,4,2010-03-02
504,1464716,4,2010-03-02
504,1048826,4,2010-02-26
504,1827374,5,2010-02-26
504,1041007,5,2010-02-23
504,1040771,4,2010-02-23
504,1061118,5,2010-02-23
504,1041482,5,2010-02-23
504,2253642,4,2010-02-22
504,2052448,4,2010-02-22
504,1949338,4,2010-02-22
504,1873231,5,2010-02-22
504,1203258,4,2010-02-22
504,1035477,5,2010-02-22
504,1088743,4,2010-02-22
504,1203251,4,2010-02-22
504,1203212,4,2010-02-22
504,1012637,4,2010-02-22
504,1885213,4,2010-02-22
504,1007772,4,2010-02-22
504,1152701,4,2010-02-22
504,1086249,5,2010-02-22
504,1068920,5,2010-02-22
504,1007433,4,2010-02-22
504,1083428,4,2010-02-22
504,2117303,4,2010-02-15
504,1876936,4,2010-02-15
2361,26696624,3,2018-06-17
2361,26580084,5,2018-05-24
2361,26294820,4,2018-03-03
2361,26951584,4,2018-01-25
2361,27029890,4,2018-01-04
2361,26687647,3,2017-11-14
2361,26669243,4,2017-06-22
2361,26699004,4,2016-12-26
2361,25958461,2,2016-08-02
2361,1045352,4,2016-08-02
2361,10537640,3,2016-03-19
2361,4799445,4,2015-09-12
2361,6716698,5,2015-07-29
2361,25697520,2,2015-07-19
2361,3879026,5,2015-07-15
2361,25984204,3,2015-05-07
2361,2026211,5,2012-12-02
2361,11622283,5,2012-11-29
2361,10440130,4,2012-11-16
2361,6810405,3,2012-10-27
189,1084336,5,2018-07-15
189,30134052,4,2018-02-20
189,4124727,2,2017-12-17
189,1036067,1,2017-09-16
189,1985223,3,2017-09-16
189,26278687,3,2017-09-16
189,1021056,2,2017-09-16
189,1044547,5,2017-09-16
189,1596305,1,2017-09-16
189,1291760,2,2017-09-16
189,1002299,5,2017-09-16
189,26340138,3,2017-09-16
189,3995526,3,2017-09-16
189,1041007,4,2017-09-16
189,20427187,4,2017-09-16
189,27016545,2,2017-09-16
189,11526985,2,2017-09-16
189,10763902,3,2017-09-16
189,25984204,1,2017-09-16
189,26818137,3,2017-09-16
189,25747921,2,2017-09-16
189,26575812,1,2017-09-16
189,26771604,2,2017-09-16
189,19936010,4,2017-09-16
189,10552827,5,2017-09-16
189,2130036,4,2017-09-16
189,6742586,4,2017-09-16
189,3879301,5,2017-09-16
189,26414020,3,2017-09-16
189,26598971,3,2017-09-16
189,23010385,3,2017-09-16
189,4753783,3,2017-09-16
189,4009552,4,2017-09-16
189,10554309,4,2017-09-16
189,4074636,3,2017-09-16
189,3211779,5,2017-09-16
189,25862578,4,2017-09-16
189,25720041,4,2017-09-16
189,10554308,5,2017-09-16
2686,26828349,4,2018-08-20
2686,1015699,3,2018-04-09
2686,1076654,4,2016-01-04
2686,4048631,3,2015-08-08
2686,25738859,4,2013-10-11
2686,3547099,3,2013-10-11
2686,10466439,4,2013-09-10
2686,24732542,5,2013-08-30
2686,24540864,2,2013-07-27
2686,5363767,5,2013-07-18
2686,1477437,4,2013-04-10
2686,3633461,3,2013-01-06
2686,5333599,4,2012-11-12
2686,10594787,4,2012-10-26
2686,4169424,4,2012-01-11
2686,3813194,4,2011-07-15
720,26206654,5,2017-11-04
1556,26954784,4,2018-04-18
1556,25916670,4,2018-04-02
1556,27614470,4,2018-02-28
1556,1858410,5,2018-02-23
1556,27078158,4,2018-02-13
1556,26883775,5,2018-02-03
1556,27043526,5,2018-01-09
1556,26410730,4,2017-12-13
1556,26854318,4,2017-11-29
1556,26836970,3,2017-10-31
1556,24737058,4,2017-09-24
1556,25773575,5,2017-06-14
1556,10471333,5,2017-06-11
1556,7058727,4,2017-04-12
1556,5363767,5,2017-04-10
1556,1424313,5,2017-04-05
1556,3066477,5,2017-04-03
1556,25924253,4,2017-03-20
1556,26871064,4,2017-02-17
1556,5993314,5,2017-01-09
1556,7065529,4,2016-09-02
1556,7065521,4,2016-08-02
1556,26756741,4,2016-07-30
1556,25986341,4,2015-10-05
1556,26242908,3,2015-09-14
1556,4846126,5,2015-07-03
1556,10515648,4,2014-11-18
119,6431983,5,2018-07-24
119,21679115,5,2018-05-26
119,27115000,1,2018-04-05
119,3724680,4,2018-01-06
119,1782312,5,2017-12-12
119,6119800,5,2017-11-25
119,26354330,5,2017-11-12
119,27179367,1,2017-11-12
119,27108562,1,2017-09-13
119,26670596,5,2017-09-11
119,6436044,5,2017-09-11
2065,30242492,5,2018-08-17
2065,26334507,5,2018-06-14
2065,30186126,3,2018-06-10
2065,30212319,4,2018-06-03
2065,27602569,5,2018-05-20
2065,30163757,4,2018-05-13
2065,27609913,3,2018-05-11
2065,26861753,5,2018-04-30
2065,28597532,5,2018-04-23
2065,30181220,5,2018-04-18
2065,30157243,4,2018-04-12
2065,30144196,5,2018-03-29
2065,27201290,4,2018-02-27
2065,27090307,5,2018-02-21
2065,26832495,4,2018-02-21
2065,25774379,5,2018-02-19
2065,27183696,4,2018-02-19
2065,27174532,4,2018-02-09
2065,27197542,5,2017-12-26
2065,27124642,4,2017-12-26
2065,5966160,4,2017-12-23
2065,26867104,5,2017-11-29
2065,25981277,4,2017-11-13
2065,27155389,5,2017-10-15
2065,26256753,5,2017-09-18
2065,26694925,4,2017-08-17
2065,27072981,5,2017-08-13
2065,27069925,5,2017-08-07
2065,6790576,4,2017-07-27
2065,27034242,5,2017-06-06
2065,10799986,4,2017-06-02
2065,4173403,4,2017-04-17
2065,26253697,4,2017-04-17
2065,21692813,3,2017-04-10
2065,26337806,5,2017-04-08
2065,26838579,4,2017-04-06
2065,26253698,5,2017-03-29
2065,26253699,5,2017-03-26
2065,26951584,5,2017-03-24
2065,5367304,5,2017-03-21
2065,25964997,4,2017-03-17
2065,26940987,4,2017-03-12
2065,24871653,5,2017-03-07
2065,26357615,3,2017-02-26
2065,3266349,4,2017-02-17
2065,25976544,5,2017-02-14
2065,26674343,4,2017-02-07
2065,25894181,5,2017-02-06
2065,4105446,3,2017-02-03
2065,25849143,5,2017-01-31
2065,25784670,5,2017-01-28
2065,26718734,5,2017-01-25
2065,11612914,4,2017-01-22
2065,25985021,5,2017-01-15
2065,1321544,5,2017-01-11
2065,21771587,5,2017-01-05
2065,26889236,5,2017-01-03
2065,3266351,4,2016-12-29
2065,26933284,5,2016-12-23
2065,26655782,4,2016-12-17
2065,24884783,3,2016-11-30
2065,25782516,5,2016-11-27
2065,26755786,4,2016-11-16
2065,26681333,3,2016-11-14
2065,25900956,4,2016-10-21
2065,25779152,4,2016-10-15
2065,24863442,3,2016-10-08
2065,6851608,4,2016-10-08
2065,3410718,5,2016-10-04
2065,1676606,4,2016-10-01
2065,1018934,4,2016-09-23
2065,25997023,4,2016-09-19
2065,5421787,4,2016-09-10
2065,1465324,5,2016-08-28
2065,6858527,4,2016-08-08
2065,26646456,4,2016-07-01
2065,26677707,4,2016-06-20
2065,19963049,5,2016-06-12
2065,4212607,4,2016-06-03
2065,26736281,4,2016-06-02
2065,20395476,5,2016-05-30
2065,7154686,3,2016-05-26
2065,26598482,3,2016-05-16
2065,25877706,4,2016-04-21
2065,25745287,4,2016-04-21
2065,4010969,4,2016-04-19
2065,26759972,4,2016-04-14
2065,20395460,5,2016-03-27
2065,26538428,4,2016-02-26
2065,26365963,5,2016-02-15
2065,25921394,5,2015-11-22
2065,19894466,4,2015-11-20
2065,5317075,3,2015-11-17
2065,26595964,3,2015-11-15
2065,1775691,4,2015-11-11
2065,24704186,5,2015-10-24
2065,1941558,4,2015-10-17
2065,2032141,5,2015-09-28
2065,4323275,5,2015-08-04
2065,25832913,4,2015-06-16
2065,25862578,3,2015-05-21
2065,4899351,5,2015-05-14
2065,25881325,4,2015-04-12
2065,20395644,4,2015-04-08
2065,26286208,5,2015-04-07
2065,25838364,4,2014-10-08
2065,20425053,4,2014-06-24
2065,19995749,4,2014-06-20
2065,19987957,2,2014-06-16
2065,25723797,4,2014-05-20
2065,25789620,5,2014-04-15
2065,11589950,3,2014-02-19
2065,4744788,5,2013-08-22
2065,24295824,5,2013-08-20
2065,10440130,5,2013-08-16
2065,2121010,4,2013-08-13
2065,10560097,5,2013-08-09
2065,7003354,3,2013-07-24
2065,1321547,5,2013-07-11
2065,2117875,5,2013-07-06
2065,21361157,5,2013-05-07
2065,1001885,4,2013-04-15
2065,6999940,5,2013-04-03
2065,10734881,4,2013-04-01
2065,1864849,4,2013-03-24
2065,2364161,5,2013-03-13
2065,1151386,5,2013-03-11
2065,6794016,3,2013-02-11
2065,10566257,3,2013-02-02
2065,5919945,4,2013-02-01
2065,5289756,3,2013-02-01
2065,3079969,5,2013-01-29
2065,1361449,5,2013-01-17
2065,20278799,4,2013-01-08
2065,2974903,3,2013-01-03
2065,1949485,5,2012-12-27
2065,2282081,4,2012-12-22
2065,2042907,4,2012-12-18
2065,1321545,5,2012-12-16
2065,6878068,4,2012-12-15
2065,3066477,3,2012-12-10
2065,10566838,4,2012-10-08
2065,2567698,4,2012-06-26
2065,6798611,5,2012-04-20
2065,2056197,3,2012-02-05
2065,3802778,4,2012-01-05
2065,6844341,5,2011-12-22
2065,6084703,4,2011-12-08
2065,3323311,4,2011-11-17
2065,1949417,3,2011-11-17
2065,5975576,3,2011-11-04
2065,6388661,4,2011-10-19
2065,3866002,3,2011-09-15
2065,2302310,4,2011-08-17
2065,5920385,4,2011-05-26
2065,3427973,5,2011-05-18
2065,2081876,3,2011-05-12
2065,2057541,5,2011-04-23
2065,5414391,5,2011-04-15
2065,3006581,3,2011-04-10
2065,5313010,4,2011-04-07
2065,3891900,5,2011-04-02
2065,5986107,4,2011-03-27
2065,1919072,3,2011-03-20
2065,1858513,5,2011-03-19
2065,5349588,4,2011-03-18
2065,3662581,2,2011-03-16
2065,5336240,4,2011-02-23
2065,2341866,4,2011-02-22
2065,4112874,3,2011-02-19
2065,1064271,4,2011-02-08
2065,4177701,4,2010-12-17
2065,4953695,1,2010-12-16
2065,3813669,5,2010-11-24
2065,4742918,4,2010-11-01
2065,4901554,4,2010-10-24
2065,4872671,5,2010-10-20
2065,1449314,4,2010-10-20
2065,3002878,5,2010-10-15
2065,3423551,4,2010-10-01
2065,3786755,3,2010-06-11
2065,3430536,3,2010-05-26
2065,1968670,5,2010-05-05
2065,2377012,5,2010-04-29
2065,4238362,5,2010-04-26
2065,4243135,4,2010-04-22
2065,3344676,4,2010-04-15
2065,2146336,3,2010-04-09
2065,1848256,3,2010-03-29
2065,2348949,5,2010-03-04
2065,3369600,3,2010-03-04
2065,3908032,4,2010-02-08
2065,2008406,4,2009-11-27
2065,1056224,3,2009-09-22
2065,1936262,5,2009-08-07
2065,2123459,4,2008-12-11
2065,1850710,5,2008-06-25
2065,1964476,5,2008-06-12
2065,1011977,5,2007-12-07
861,27115882,4,2018-08-26
861,26281913,4,2018-07-03
861,26963900,3,2018-06-08
861,27176872,4,2018-06-06
861,25789570,3,2018-01-16
861,3211779,5,2017-12-17
861,6773643,4,2017-12-17
861,6868964,3,2017-12-17
861,27022145,3,2017-12-14
861,1033778,5,2017-12-13
861,26639133,3,2017-12-13
861,26731255,3,2017-12-13
861,5391689,4,2017-12-11
861,5264004,4,2017-08-27
861,20427187,5,2017-08-13
861,25891771,2,2017-06-16
861,6946709,4,2017-04-23
861,26340138,4,2017-04-16
861,3621144,4,2017-03-25
861,26384985,3,2017-03-17
861,10589434,3,2017-03-15
861,25984204,4,2017-03-12
861,3291111,5,2017-03-05
861,3576486,5,2017-02-24
861,26628237,4,2017-02-22
861,26967695,4,2017-02-20
861,26787941,4,2017-02-18
861,5264447,5,2016-12-26
861,3903387,4,2016-12-26
861,6732193,3,2016-12-26
861,10451832,5,2016-10-31
861,26657679,4,2016-10-16
861,25747921,3,2016-04-28
2228,10589313,5,2018-08-19
2228,1467022,5,2018-01-28
2228,1264278,5,2018-01-28
2228,1322986,5,2018-01-28
2228,1391745,5,2018-01-28
2228,1070820,5,2018-01-28
2228,1045119,5,2018-01-28
2228,1317485,5,2018-01-28
2228,1437687,2,2017-10-28
2228,26594075,5,2017-10-08
2228,26426676,5,2017-07-19
2228,2174014,3,2017-06-30
2228,26907984,5,2017-06-25
2228,6002242,4,2017-06-02
2228,26889424,1,2017-06-01
2228,2158161,4,2017-05-29
2228,26963900,5,2017-05-18
2228,2158192,4,2017-05-11
2228,26905763,5,2017-04-30
2228,1067919,4,2017-04-25
2228,5505136,3,2017-04-24
2228,20513012,4,2017-04-21
2228,26889236,4,2017-04-20
2228,2165037,5,2017-03-28
2228,1137244,5,2017-03-24
2228,26305561,3,2017-03-24
2228,26661166,5,2017-03-06
2228,26791407,1,2017-02-13
2228,1485926,5,2017-01-31
2228,3360359,5,2017-01-07
2228,24152714,5,2017-01-05
2228,26834592,4,2016-12-05
2228,11600479,3,2016-11-17
2228,1963669,5,2016-10-10
2228,26382433,3,2016-10-09
2228,1433399,4,2016-09-22
2228,1178535,3,2016-09-22
2228,1071227,4,2016-09-22
2228,1468426,1,2016-09-22
2228,4242172,3,2016-09-04
2228,26436989,4,2016-09-04
2228,1187842,5,2016-09-04
2228,4742918,5,2016-09-04
2228,1000213,5,2016-09-03
2228,1783111,3,2016-03-29
2228,26438586,5,2016-02-15
2228,3741260,3,2016-01-25
2228,26646201,5,2016-01-24
2228,20440644,4,2016-01-21
2228,26427098,5,2016-01-21
2228,1008074,2,2016-01-12
2228,1059419,5,2015-05-20
2228,1274953,5,2015-05-20
2205,27168434,1,2018-06-22
2205,27178063,1,2018-06-16
2205,3928881,3,2018-06-07
2205,3927859,4,2018-06-07
2205,3525603,4,2018-06-07
2205,4743834,3,2018-06-06
2205,27155985,5,2018-06-01
2205,27136317,3,2018-05-25
2205,27065379,4,2018-03-15
2205,1442697,3,2018-02-26
2205,26904329,2,2018-01-29
2205,26904327,3,2018-01-07
2205,1431779,4,2018-01-05
2205,4928387,3,2017-12-07
2205,26613061,4,2017-12-07
2205,24153048,5,2017-12-07
2205,27118271,4,2017-11-09
2205,26904341,4,2017-09-16
2205,26904344,5,2017-09-15
2205,26912629,5,2017-09-04
2205,27032472,5,2017-08-17
2205,26945026,1,2017-08-16
2205,6802423,2,2017-08-09
2205,27017273,3,2017-08-09
2205,5326846,4,2017-07-19
2205,3114953,3,2017-07-10
2205,3114952,4,2017-07-10
2205,1440468,4,2017-07-10
2205,26803179,4,2017-07-10
2205,2230208,4,2017-07-10
2205,25737793,4,2017-07-03
2205,25748118,4,2017-06-14
2205,26774518,2,2017-06-09
2205,26687879,4,2017-06-07
2205,26648683,3,2017-05-31
2205,25904154,3,2017-05-24
2205,25892399,3,2017-03-30
2205,3211779,3,2017-03-23
2205,24706060,3,2016-08-19
2205,1452262,3,2016-08-02
2205,1484284,2,2016-07-21
2205,1484282,2,2016-07-04
2205,26636393,3,2016-06-01
2205,26413027,5,2016-01-09
2205,26434974,3,2015-08-27
2205,26296240,5,2015-08-24
2205,21349382,2,2015-08-04
2205,11519810,3,2015-07-30
2205,5038409,5,2015-07-28
2205,26303058,3,2015-07-02
2205,11621662,3,2015-06-30
2205,25862578,4,2015-06-24
2205,26286208,3,2015-06-16
2205,1097055,3,2015-06-03
2205,4905931,3,2015-05-29
2205,26280925,4,2015-05-26
2205,10473342,4,2015-05-23
2205,7051393,3,2015-05-16
2205,3928882,5,2015-05-13
2205,1059419,4,2015-04-26
2205,21662529,2,2015-04-20
2205,21458699,1,2015-04-17
2205,25859184,4,2015-04-11
2205,6902027,3,2015-04-10
2205,25854653,3,2015-04-09
2205,3239048,1,2015-04-02
2205,25766380,4,2015-03-30
2205,25903745,3,2015-02-02
2205,2008406,4,2015-01-30
2205,2995251,4,2015-01-19
2205,1441799,4,2015-01-08
2205,2567698,4,2014-12-04
2205,10564097,4,2014-12-02
2205,10563025,4,2014-11-29
2205,7053242,4,2014-11-16
2205,6800763,4,2014-11-10
2205,6398002,4,2014-11-04
2205,6003716,3,2014-10-26
2205,5355492,4,2014-10-23
2205,5040220,4,2014-10-17
2205,2005705,5,2014-10-14
2205,6110326,5,2014-09-19
2205,25790203,3,2014-09-10
2205,25790201,3,2014-09-03
2205,19898714,4,2014-08-28
2205,25733470,5,2014-08-22
2205,24384165,4,2014-08-21
2205,25881958,5,2014-08-18
2205,3993381,5,2014-08-11
2205,25898124,4,2014-08-07
2205,25903198,3,2014-08-05
2205,24872489,4,2014-08-04
2205,10796035,5,2014-07-28
2205,11621647,3,2014-06-24
2205,6794021,4,2014-06-13
2205,4231214,5,2014-06-11
2205,25744411,5,2014-02-26
2205,1982200,4,2014-02-26
2205,4845010,2,2014-02-18
2205,21979064,3,2013-12-02
2205,23040106,4,2013-11-11
2205,10600119,5,2013-11-09
2205,24869869,5,2013-10-21
2205,11498200,4,2013-10-11
2205,1343366,3,2013-09-21
2205,3894806,5,2013-09-13
2205,10344912,3,2013-09-13
2205,22542435,5,2013-09-07
2205,1292415,3,2013-08-31
2205,1080687,3,2013-08-29
2205,1786649,4,2013-08-28
2205,1499770,3,2013-08-22
2205,10770533,4,2013-08-20
2205,1008452,4,2013-08-20
2205,24748586,4,2013-08-16
2205,1449688,4,2013-08-16
2205,3073492,2,2013-08-14
2205,5415719,3,2013-06-30
2205,4164096,3,2013-06-26
2205,2372026,5,2013-04-30
2205,5993314,5,2013-04-16
2205,5939300,5,2013-04-08
2205,10785919,4,2013-04-06
2205,3369793,5,2013-03-19
2205,1180108,3,2013-03-19
2205,10877051,4,2013-03-14
2205,3594151,4,2013-03-12
2205,20413794,4,2013-03-11
2205,3537590,4,2013-03-04
2205,1914636,4,2013-02-28
2205,20366457,3,2013-02-18
2205,19995933,5,2012-11-28
2205,4709276,5,2012-11-19
2205,11584574,5,2012-11-15
2205,1014456,3,2012-10-24
2205,10733279,3,2012-10-08
2205,1812439,3,2012-08-01
2205,4160239,3,2012-07-28
2205,1322066,5,2012-07-09
2205,1322158,2,2012-07-08
2205,1456627,2,2012-07-04
2205,2374818,4,2012-07-03
2205,3085855,2,2012-06-30
2205,3170157,2,2012-06-28
